y_test,y_pred
[33.018],9.410568
[29.4387],33.612453
[27.2669],28.659428
[27.2668],20.752022
[0.4195],-1.196422
[13.1596],53.393757
[13.1596],31.677927
[13.1287],34.71718
[7.9216],30.125862
[7.6719],27.119177
[0.112],64.48083
[0.1119],13.059611
[0.1118],3.3106422
[0.1101],11.297218
[0.0724],7.675198
[25.0974],103.08439
[25.0974],12.623398
[24.958],22.685762
[12.0764],33.988743
[8.1945],13.403089
[11.905],32.755997
[11.905],25.220581
[9.0433],18.810291
[9.0432],16.418034
[8.7437],4.2706537
[8.7436],6.2752924
[0.0001],-3.609362
[3.0268],5.8848457
[3.0268],-3.9327097
[0.2613],24.15109
[0.2209],-4.842385
[0.2206],-5.673379
[0.0014],-4.5503926
[0.0011],-0.5071894
[17.7004],40.887913
[17.7004],23.976522
[15.017],5.7737
[14.8098],44.71637
[14.8097],-4.3655343
[12.7187],1.4514769
[11.8503],22.20596
[0.0364],2.6303492
[0.0099],10.996249
[0.0006],8.0283375
[0.0005],10.065902
[0.0004],15.5306015
[0.0002],6.319139
[128.9259],70.0679
[128.9259],38.03562
[126.9517],17.963943
[125.0054],18.53822
[49.9055],51.99036
[49.9052],17.311586
[49.217],27.893587
[43.1316],10.901547
[43.131],29.40167
[43.1294],21.525164
[42.9457],17.498627
[37.9962],12.553543
[25.1581],21.576847
[12.9808],21.926237
[12.9805],49.852875
[12.1902],71.18889
[11.7136],149.75815
[60.2498],27.14428
[60.2498],19.166542
[60.2194],54.978504
[43.2181],30.768469
[43.1402],33.334732
[4.2185],11.096214
[1.2766],17.70431
[9.0153],38.777138
[9.0153],29.309301
[8.9794],17.157883
[8.9793],15.671711
[8.7585],6.7020073
[8.7584],9.81489
[0.0001],-1.3123846
[15.0117],36.857258
[15.0117],34.35971
[15.0065],38.680733
[15.0062],18.823881
[0.0002],-2.6172147
[14.8412],6.8123293
[14.8412],26.894382
[6.8384],7.861733
[67.421],78.737724
[67.421],90.0745
[65.3499],13.631423
[37.5994],6.214423
[37.5991],19.855919
[21.7025],18.766932
[0.3294],12.795641
[0.0014],18.546005
[126.6517],38.777138
[126.6517],50.396732
[125.8366],122.50706
[125.6888],105.58076
[125.6887],81.44353
[0.0016],0.9351587
[64.0132],53.393757
[64.0132],12.11894
[63.845],60.355442
[62.712],24.015415
[62.4666],31.985832
[61.9306],37.223938
[61.9305],44.663864
[61.9303],23.756002
[29.0224],2.4130716
[26.001],8.36412
[0.0013],-3.3840969
[0.0012],12.859497
[0.0006],-10.948866
[2.1925],38.777138
[2.1925],7.651217
[2.1681],16.734089
[2.0297],1.5161387
[2.0296],2.136147
[0.2727],0.5539541
[37.8798],38.777138
[37.8798],57.27759
[37.8048],40.590656
[37.8045],36.496716
[37.7919],29.427197
[37.7917],18.848877
[37.7916],15.276475
[37.5303],16.738285
[33.813],38.777138
[33.813],29.309301
[32.0745],33.093895
[31.7977],25.525309
[31.7976],25.73499
[26.8106],18.256067
[26.8104],27.27635
[0.0001],-2.474709
[34.3105],20.167168
[34.3105],3.1754575
[24.9837],-4.6299167
[0.0403],0.7737124
[0.0277],16.81219
[49.9564],32.755997
[49.9564],40.761738
[49.8492],61.6269
[49.031],54.06761
[0.0002],8.864042
[40.1825],38.777138
[40.1825],37.667465
[39.268],35.896313
[31.9109],21.566574
[19.1661],19.369331
[14.1795],23.6992
[5.8172],32.755997
[5.8172],40.761738
[5.009],12.196246
[5.0088],12.393978
[0.0002],-0.38134837
[69.0376],38.777138
[69.0376],25.689594
[68.2851],83.68612
[68.0286],75.729034
[68.0285],59.11299
[0.0003],-7.019435
[19.6266],73.180016
[19.6266],14.849287
[19.4948],15.847193
[18.6065],41.38927
[3.6813],7.2421775
[6.6983],38.777138
[6.6983],29.309301
[6.0793],17.455507
[5.8108],2.4176369
[5.8107],15.942706
[0.0001],-5.3461976
[4.6303],40.887913
[4.6303],34.84679
[4.5585],6.773885
[4.0166],7.9573746
[0.0484],-2.7612534
[1.176],5.8848457
[1.176],5.156514
[0.4018],3.0841923
[0.001],-9.947847
[0.0007],15.881292
[0.0005],-2.731666
[0.0003],-4.4822917
[91.0204],32.755997
[91.0204],40.304787
[90.2367],79.98597
[90.2366],73.39235
[90.0423],60.542393
[90.0422],48.72767
[78.1895],35.283787
[78.1892],21.440815
[16.0118],8.560229
[6.1601],51.829605
[6.1601],50.08946
[6.1217],26.846668
[5.949],16.298431
[2.9541],-1.3157429
[12.1528],73.180016
[12.1528],50.53796
[10.1014],18.064463
[0.0002],0.7304989
[33.8979],72.661385
[33.8979],110.193924
[33.8508],31.990202
[0.0004],0.19975223
[33.8911],72.661385
[33.8911],142.72026
[33.8481],50.07492
[0.0009],0.19975223
[80.0017],38.777138
[80.0017],40.16868
[79.9618],27.430088
[14.1823],11.36903
[14.1819],36.215103
[14.0179],21.833147
[61.1119],45.640892
[61.1119],27.759136
[61.1096],60.98558
[61.1089],54.426933
[42.1241],47.048447
[42.124],44.501358
[0.0007],13.906964
[115.0763],38.777138
[115.0763],125.772194
[115.0538],108.97911
[103.8594],122.970345
[103.859],77.626625
[114.2881],32.755997
[114.2881],84.20394
[114.2761],53.450302
[63.3244],22.183197
[63.3242],62.34737
[42.2181],70.53022
[41.9708],32.518757
[1.2808],40.887913
[1.2808],29.059587
[1.2681],7.073815
[0.0003],-0.39703906
[9.8333],32.755997
[9.8333],10.340414
[9.1099],10.883463
[1.0574],-1.5428262
[1.0506],0.39547673
[1.0371],-2.189423
[1.037],6.748413
[1.0278],1.6447402
[113.9609],38.777138
[113.9609],104.33892
[113.3464],81.1405
[63.323],54.816658
[63.3228],76.53815
[6.1833],38.777138
[6.1833],40.99112
[5.257],12.3931675
[5.2569],18.567688
[0.0012],5.15199
[13.0247],72.661385
[13.0247],37.28593
[12.987],199.46593
[12.7555],5.981147
[10.9513],4.302216
[10.5895],4.042837
[10.5889],3.0015516
[0.001],-1.4522526
[0.0007],-4.6285067
[16.2131],27.894703
[16.2131],22.341658
[16.0204],19.417553
[54.2161],64.41384
[54.2161],42.150295
[54.1454],54.22658
[54.1452],64.38076
[45.0661],35.969227
[45.0655],49.650623
[0.0003],11.691473
[47.7485],38.777138
[47.7485],44.46047
[46.8041],40.67723
[31.7883],22.199121
[31.7881],32.937138
[31.7646],18.554207
[6.1363],38.777138
[6.1363],57.78456
[5.2935],11.345128
[0.0005],17.055174
[6.1362],38.777138
[6.1362],111.840225
[5.2963],11.345128
[0.0014],17.055174
[33.2626],38.777138
[33.2626],33.28531
[32.9633],27.51137
[24.6794],9.408926
[24.6792],29.578905
[0.0002],-2.2634592
[6.0851],9.48829
[6.0851],30.902664
[5.9071],4.223123
[5.0578],-0.66408825
[1.1903],0.6721604
[1.1902],3.276709
[0.0127],3.8148305
[39.8421],103.08439
[39.8421],137.75075
[39.8369],44.654556
[28.0769],35.725075
[26.8929],10.044827
[6.868],-2.8094814
[0.0013],2.6250005
[6.6718],73.180016
[6.6718],50.53796
[6.1381],11.4004755
[0.0002],-3.239552
[123.0509],32.755997
[123.0509],40.761738
[122.8908],17.086704
[122.8907],16.735292
[122.8751],13.73685
[122.875],9.38033
[11.9257],17.45405
[11.9256],105.072784
[9.2487],74.3493
[9.2485],106.42877
[0.0002],47.8959
[3.4883],38.777138
[3.4883],33.28531
[3.3444],13.740909
[3.3268],7.037234
[3.3267],2.433504
[0.0002],-0.6423385
[3.8716],9.48829
[3.8716],8.627434
[3.7671],6.476332
[0.1247],-5.365866
[0.1245],-1.8579572
[0.0627],-2.425467
[19.8051],53.252644
[19.8051],28.287317
[17.017],20.07249
[15.8006],29.069042
[0.0122],7.2421775
[26.9677],55.65995
[26.9677],18.283815
[24.313],22.470442
[0.0009],-0.6947963
[26.9574],55.65995
[26.9574],22.498142
[25.1985],20.922638
[24.3103],28.962276
[0.0002],-1.9917314
[26.9454],55.65995
[26.9454],22.498142
[26.8502],22.774082
[24.2995],37.321167
[0.0002],-1.9917314
[12.9999],27.894703
[12.9999],13.23973
[12.2511],18.50717
[1.2122],64.41384
[1.2122],78.863686
[1.1049],50.302467
[0.2091],9.434646
[0.0002],0.06428486
[17.0203],53.252644
[17.0203],15.045506
[17.002],21.78218
[15.7952],29.069042
[0.0074],2.752923
[3.8682],27.894703
[3.8682],8.440905
[3.8566],7.732505
[20.7457],38.777138
[20.7457],33.28531
[20.0206],22.56299
[20.0205],24.248201
[17.5609],16.661474
[17.5607],20.175627
[0.0002],0.26041198
[27.2504],38.777138
[27.2504],40.27219
[27.1983],40.71283
[24.7089],16.864347
[24.7087],19.677729
[24.2371],14.997756
[5.9775],38.777138
[5.9775],29.309301
[5.8421],9.843371
[5.842],9.270168
[5.8411],5.253818
[5.8409],11.033531
[0.0001],-5.572601
[0.8232],9.48829
[0.8232],-6.5520763
[0.7773],4.5461087
[0.029],-6.9080997
[0.0287],-5.933078
[0.0193],-4.9159746
[27.8228],70.0679
[27.8228],21.94637
[26.7956],1.9288433
[3.7842],26.904484
[0.0009],20.10701
[5.5193],32.755997
[5.5193],11.873022
[4.9812],9.5383835
[3.9967],2.4207034
[3.9966],5.5454354
[3.8091],6.956601
[8.4021],53.393757
[8.4021],92.64221
[7.6212],27.29532
[0.0002],17.092138
[5.5008],32.755997
[5.5008],11.51912
[4.9804],9.5383835
[3.9973],2.4207034
[3.9972],5.5454354
[3.8084],6.956601
[5.048],38.777138
[5.048],8.799013
[4.9754],5.5137796
[4.9753],6.1525717
[3.9769],1.8075594
[3.9768],5.0842447
[3.8677],7.8323336
[1.793],70.0679
[1.793],72.19961
[1.7418],4.778744
[1.6839],9.435603
[0.0004],5.736105
[4.9289],9.48829
[4.9289],-2.9855194
[4.2498],23.49756
[0.1778],8.037253
[0.1771],11.010934
[0.0368],-0.7900198
[28.9073],20.167168
[28.9073],16.867298
[28.877],13.929585
[8.0006],6.273355
[1.8408],4.5043364
[7.1056],32.755997
[7.1056],13.239779
[6.9824],11.796969
[6.0056],7.5762563
[3.0331],-0.03213425
[3.0329],4.846648
[0.9373],2.633228
[7.1001],32.755997
[7.1001],13.239779
[7.0433],12.820503
[6.0052],7.7017913
[3.0332],-0.03213425
[3.0331],5.989783
[0.937],2.633228
[7.0956],32.755997
[7.0956],13.239779
[7.0098],10.553967
[6.005],8.122261
[3.0335],-0.03213425
[3.0334],4.430966
[0.9368],2.633228
[80.9316],38.777138
[80.9316],18.90651
[79.9033],12.092551
[77.099],13.673127
[77.0989],69.59721
[76.0393],69.01905
[76.0392],32.97168
[4.7953],-19.232048
[4.7951],48.171577
[4.7917],-8.377227
[4.9642],64.41384
[4.9642],49.560036
[1.2298],6.7541995
[0.0004],-1.0600652
[24.8461],38.777138
[24.8461],58.059025
[24.0494],40.75584
[21.249],35.315926
[21.2489],18.292189
[18.9069],12.135897
[18.9068],13.692706
[18.8463],6.160462
[58.9889],38.777138
[58.9889],44.8662
[56.3199],57.054264
[56.3005],51.908978
[56.3004],50.6311
[55.1812],42.118484
[55.1811],37.747326
[33.179],14.269872
[4.6954],32.755997
[4.6954],40.761738
[4.5679],12.883701
[2.0455],8.933023
[0.0002],0.9596186
[4.659],32.755997
[4.659],40.761738
[4.5686],22.61757
[2.0462],8.933023
[0.0002],1.065162
[4.6509],32.755997
[4.6509],42.105404
[4.5451],12.048542
[2.0495],8.933023
[0.0004],0.5356872
[8.1782],38.777138
[8.1782],8.2083645
[7.3298],0.43762764
[7.3297],4.266255
[1.0718],0.9674228
[1.0717],8.291236
[0.31],6.9507184
[9.8555],27.894703
[9.8555],8.903269
[8.4454],9.245836
[6.7973],38.777138
[6.7973],7.5106616
[6.0905],2.6679416
[6.0904],4.940838
[3.8404],25.243862
[3.8403],27.836031
[3.759],13.835765
[64.9025],70.0679
[64.9025],18.912771
[64.8889],21.874287
[9.9031],29.635838
[9.9028],25.028307
[5.9399],2.5532146
[5.9397],22.934582
[1.9533],2.867052
[1.9529],27.59694
[1.9415],6.7233386
[99.7694],38.777138
[99.7694],116.23581
[99.0725],92.549515
[98.0405],79.12022
[98.0402],123.24001
[43.897],9.48829
[43.897],14.506238
[43.2618],9.471156
[5.9368],5.7042046
[5.9364],24.570026
[0.0002],17.208752
[68.8326],70.0679
[68.8326],23.53415
[68.707],22.80052
[3.0721],48.512283
[3.07],11.487595
[3.0697],7.929456
[3.0685],54.593468
[3.0315],40.06836
[15.9087],53.252644
[15.9087],38.490417
[15.8133],21.909245
[57.8378],55.65995
[57.8378],38.961594
[57.164],73.04418
[0.0006],15.383928
[57.8324],55.65995
[57.8324],67.822914
[57.161],73.04418
[0.0007],21.956842
[81.8457],64.41384
[81.8457],78.863686
[81.8091],135.03119
[0.0002],16.876457
[4.747],32.755997
[4.747],11.314877
[4.0296],11.436238
[4.0295],9.373276
[3.8553],0.4460285
[3.8552],1.6502807
[2.9084],-0.28192908
[4.7407],32.755997
[4.7407],11.314877
[4.0105],11.212486
[4.0104],9.373276
[3.8532],0.6060849
[3.8531],1.6502807
[2.9082],-0.28192908
[4.7272],38.777138
[4.7272],8.0282545
[4.038],13.626894
[3.8535],2.7357926
[3.8534],3.141539
[2.908],0.23223136
[4.7205],38.777138
[4.7205],8.0282545
[4.0378],13.626894
[3.8518],2.7357926
[3.8517],3.141539
[2.9078],0.23223136
[10.9091],70.0679
[10.9091],91.781166
[10.9051],12.077782
[34.7783],27.14428
[34.7783],19.122084
[34.6822],32.090183
[21.951],22.65764
[0.0102],8.365149
[21.0386],9.48829
[21.0386],34.957985
[21.0338],26.80684
[20.979],18.924078
[20.9785],8.020751
[20.3802],7.7077055
[35.0542],51.829605
[35.0542],57.482277
[34.9298],25.15357
[34.3221],21.204361
[13.0274],31.874622
[10.3788],6.8417783
[10.0894],22.784687
[1.8634],25.360247
[0.0003],18.551376
[45.7587],27.14428
[45.7587],32.314327
[45.6951],33.509754
[40.8183],34.281654
[39.7315],26.052082
[18.0384],15.540302
[3.9275],7.1247907
[56.3092],72.661385
[56.3092],110.193924
[56.1958],63.56973
[0.0004],1.026704
[54.1652],63.710358
[54.1652],32.736008
[54.0139],41.105034
[33.9945],32.347572
[12.9448],25.739433
[3.8179],32.755997
[3.8179],37.829872
[1.1155],13.993591
[0.7865],6.98584
[0.7864],0.68371516
[0.0003],0.4147761
[9.8181],38.777138
[9.8181],11.051351
[7.233],43.03376
[5.951],4.034381
[5.9508],3.0853448
[2.2973],-3.0426295
[19.7997],51.829605
[19.7997],36.97845
[19.113],33.811985
[16.9267],27.89933
[16.8692],16.364483
[7.8772],32.755997
[7.8772],59.13
[6.8103],17.870558
[5.8501],3.4195442
[5.85],8.8443575
[0.0946],6.818458
[2.0146],27.894703
[2.0146],14.246749
[1.8586],8.366163
[2.0087],27.894703
[2.0087],14.246749
[1.8565],7.5650926
[77.426],38.777138
[77.426],192.87709
[77.3458],49.80806
[42.4644],-0.114220634
[42.4642],30.39505
[41.5929],28.678247
[77.4201],38.777138
[77.4201],192.87709
[77.3452],53.337334
[42.4676],-0.114220634
[42.4674],30.39505
[41.5907],28.678247
[0.7815],64.41384
[0.7815],78.863686
[0.7667],9.965708
[0.0002],3.1136985
[1.2806],6.8123293
[1.2806],15.925042
[0.2109],5.219008
[19.9423],32.755997
[19.9423],40.761738
[18.3542],28.587164
[17.2741],25.380316
[17.274],17.50127
[0.0002],-1.4280287
[6.5591],32.755997
[6.5591],14.519675
[5.1262],10.875937
[4.8651],-0.33620518
[4.8649],5.7526693
[0.1067],0.26227254
[6.5431],32.755997
[6.5431],14.519675
[6.5028],10.900063
[5.1258],17.63158
[4.0479],1.7047061
[4.0477],5.5330496
[0.1064],-1.2239139
[1.1062],38.777138
[1.1062],34.250004
[0.2875],-0.9023833
[0.0004],-1.7562246
[91.9691],32.755997
[91.9691],58.636635
[91.2481],81.63243
[78.0031],43.57276
[78.0029],32.111225
[58.9483],23.444931
[50.1677],37.01004
[50.1483],24.08967
[5.7841],32.755997
[5.7841],13.063568
[5.1307],14.048581
[5.1306],12.591346
[4.9924],3.2305508
[4.992],0.960368
[0.961],-0.57403004
[4.3268],38.777138
[4.3268],33.28531
[3.2881],9.187561
[0.0002],-1.4781119
[13.9334],8.296285
[13.9334],7.0721064
[13.672],-1.6560875
[9.6857],15.839692
[9.0603],8.633335
[8.7443],14.105034
[8.6451],12.161762
[2.7561],20.514761
[2.7559],-3.7170944
[2.7556],10.156309
[2.7553],6.381106
[2.7355],1.9443083
[2.7319],-0.2343261
[0.0445],4.69706
[0.0088],-2.8585062
[4.3449],64.41384
[4.3449],42.150295
[1.9407],10.800688
[0.0575],10.966656
[0.0003],-1.9493701
[10.4059],38.777138
[10.4059],33.28531
[7.9438],32.27827
[0.0002],2.7046072
[27.6667],70.0679
[27.6667],84.4293
[26.9593],62.98294
[25.7804],47.305363
[18.8037],9.157753
[18.7781],15.703718
[18.7562],18.77936
[0.0316],64.41384
[0.0316],78.863686
[0.0268],-5.5099516
[0.0002],-7.5924296
[0.9411],9.48829
[0.9411],3.2863111
[0.8393],1.362469
[0.6269],-0.62559557
[0.6023],-1.8608357
[70.2021],70.0679
[70.2021],19.657173
[60.9273],13.459666
[58.9376],34.112793
[3.8327],1.8521347
[3.8325],35.866524
[3.303],43.023037
[66.1463],70.0679
[66.1463],86.44989
[62.0841],76.30306
[58.1232],71.58956
[0.0002],10.430084
[7.7375],38.777138
[7.7375],25.689594
[6.9829],18.191143
[6.9569],10.798547
[6.9565],7.412955
[0.0003],2.162902
[13.0343],38.777138
[13.0343],33.28531
[12.3422],24.892012
[10.003],7.0870233
[10.0029],11.009836
[0.0002],-4.6093216
[13.7178],38.777138
[13.7178],29.309301
[13.0494],39.423904
[10.7165],7.4451594
[10.7164],10.326796
[0.0001],-4.988016
[5.7215],38.777138
[5.7215],8.0282545
[5.3011],2.4712849
[2.975],-1.387873
[2.9749],5.633446
[2.8997],1.3277184
[57.2477],32.755997
[57.2477],40.761738
[57.2409],15.963453
[38.2317],11.890017
[38.2313],27.144594
[6.3105],2.3122635
[6.3104],44.93486
[0.0002],18.803713
[13.2478],70.0679
[13.2478],51.2469
[8.0219],23.141726
[8.0215],35.999302
[6.248],0.44211718
[6.2477],8.961545
[5.1467],12.111534
[18.9887],64.41384
[18.9887],58.22705
[18.9763],47.942642
[16.7512],29.669825
[4.7375],27.894703
[4.7375],9.592055
[4.0533],9.9439335
[8.9557],38.777138
[8.9557],29.309301
[8.0875],17.529333
[7.0288],4.5209775
[7.0286],7.9118533
[0.0001],20.664259
[0.1245],38.777138
[0.1245],33.28531
[0.0712],41.429756
[0.0098],-2.4925375
[0.0073],-2.8341055
[0.0072],1.260583
[0.0002],-0.92439425
[62.3758],70.0679
[62.3758],43.163162
[59.1217],58.97344
[59.1215],77.82974
[0.0003],6.298655
[6.3527],38.777138
[6.3527],29.309301
[4.2791],7.51065
[2.0236],3.379084
[2.0235],2.9832306
[0.0001],-2.608243
[65.1093],70.0679
[65.1093],21.411354
[62.9527],4.032738
[62.9525],25.975649
[3.8245],8.266
[3.8243],42.189205
[2.9748],59.172607
[59.4466],70.0679
[59.4466],86.44989
[59.1375],92.95101
[59.1373],77.82974
[0.0002],4.561578
[79.983],38.777138
[79.983],105.433624
